date,strategy_nav,benchmark_nav,excess_nav,strategy_ret,benchmark_ret,excess_ret
2021-07-02,4.22389375,1.56575027,2.69768035,-0.01926847,-0.01655243,-0.00271604
2021-07-05,4.26459889,1.57089468,2.71475800,0.00963688,0.00328558,0.00635129
2021-07-06,4.27224964,1.57957889,2.70467634,0.00179401,0.00552820,-0.00373418
2021-07-07,4.32923498,1.59333542,2.71708952,0.01333848,0.00870899,0.00462950
2021-07-08,4.53642845,1.61224981,2.81372554,0.04785914,0.01187094,0.03598821
2021-07-09,4.52375484,1.60792468,2.81341215,-0.00279374,-0.00268266,-0.00011108
2021-07-12,4.72711270,1.64426845,2.87490324,0.04495333,0.02260291,0.02235043
2021-07-13,4.73423410,1.64884002,2.87125133,0.00150650,0.00278030,-0.00127380
2021-07-14,4.69642073,1.63783020,2.86746497,-0.00798722,-0.00667731,-0.00130991
2021-07-15,4.69060119,1.62963306,2.87831740,-0.00123914,-0.00500488,0.00376574
2021-07-16,4.76136868,1.64923239,2.88702108,0.01508708,0.01202684,0.00306024
2021-07-19,4.68605401,1.63888887,2.85928722,-0.01581786,-0.00627172,-0.00954614
2021-07-20,4.67826882,1.63533635,2.86073799,-0.00166135,-0.00216764,0.00050629
2021-07-21,4.88187487,1.66406856,2.93369815,0.04352166,0.01756960,0.02595206
2021-07-22,5.00282601,1.67659644,2.98391783,0.02477555,0.00752846,0.01724709
2021-07-23,4.99839357,1.67924688,2.97656862,-0.00088599,0.00158084,-0.00246683
2021-07-26,4.88301187,1.64738599,2.96409701,-0.02308376,-0.01897332,-0.00411043
2021-07-27,4.93171097,1.64047352,3.00627283,0.00997317,-0.00419602,0.01416919
2021-07-28,4.68736501,1.58053103,2.96568996,-0.04954588,-0.03653975,-0.01300613
2021-07-29,4.96274271,1.61941376,3.06453041,0.05874894,0.02460105,0.03414788
2021-07-30,5.05076791,1.62908674,3.10036771,0.01773721,0.00597314,0.01176407
2021-08-02,5.06550346,1.65342407,3.06364445,0.00291749,0.01493925,-0.01202176
2021-08-03,4.95301876,1.65437557,2.99389017,-0.02220603,0.00057548,-0.02278150
2021-08-04,5.06637757,1.66374322,3.04516798,0.02288681,0.00566234,0.01722447
2021-08-05,5.18786546,1.66916555,3.10805928,0.02397924,0.00325911,0.02072013
2021-08-06,5.24163926,1.66915602,3.14029317,0.01036530,-0.00000570,0.01037101
2021-08-09,5.04087871,1.67045942,3.01766007,-0.03830110,0.00078087,-0.03908197
2021-08-10,5.16254531,1.69779787,3.04073023,0.02413599,0.01636583,0.00777017
2021-08-11,5.19822400,1.71120857,3.03775010,0.00691106,0.00789888,-0.00098781
2021-08-12,5.21275986,1.71404483,3.04120393,0.00279631,0.00165746,0.00113885
2021-08-13,5.26789427,1.70759827,3.08497284,0.01057682,-0.00376102,0.01433784
2021-08-16,5.11733147,1.69919292,3.01162477,-0.02858121,-0.00492232,-0.02365889
2021-08-17,4.99265191,1.67832960,2.97477438,-0.02436418,-0.01227836,-0.01208581
2021-08-18,4.97587961,1.66578598,2.98710618,-0.00335940,-0.00747387,0.00411448
2021-08-19,5.11232538,1.67431982,3.05337445,0.02742144,0.00512301,0.02229842
2021-08-20,5.07567037,1.65854070,3.06032307,-0.00716993,-0.00942420,0.00225427
2021-08-23,5.18105749,1.68586501,3.07323389,0.02076319,0.01647491,0.00428828
2021-08-24,5.30414652,1.70740307,3.10655792,0.02375751,0.01277567,0.01098184
2021-08-25,5.26914708,1.71220905,3.07739706,-0.00659850,0.00281479,-0.00941330
2021-08-26,5.22734321,1.70985705,3.05718142,-0.00793371,-0.00137366,-0.00656005
2021-08-27,5.21285648,1.70286275,3.06123114,-0.00277134,-0.00409058,0.00131924
2021-08-30,5.28418511,1.71566785,3.07995811,0.01368321,0.00751975,0.00616346
2021-08-31,5.27175696,1.71036100,3.08224812,-0.00235195,-0.00309317,0.00074122
2021-09-01,5.32130573,1.72496053,3.08488549,0.00939891,0.00853594,0.00086297
2021-09-02,5.38205823,1.73056095,3.11000790,0.01141684,0.00324669,0.00817015
2021-09-03,5.31728568,1.72828694,3.07662203,-0.01203490,-0.00131403,-0.01072087
2021-09-06,5.34234966,1.73821624,3.07346665,0.00471368,0.00574517,-0.00103149
2021-09-07,5.45878393,1.76727996,3.08880543,0.02179458,0.01672042,0.00507416
2021-09-08,5.50608137,1.78705941,3.08108468,0.00866447,0.01119203,-0.00252757
2021-09-09,5.50732965,1.79007521,3.07659121,0.00022671,0.00168757,-0.00146087
2021-09-10,5.62894991,1.81214809,3.10623063,0.02208335,0.01233070,0.00975264
2021-09-13,5.64936370,1.81162873,3.11838934,0.00362657,-0.00028660,0.00391318
2021-09-14,5.66002266,1.80448865,3.13663522,0.00188675,-0.00394124,0.00582800
2021-09-15,5.58955611,1.78128567,3.13793358,-0.01244987,-0.01285848,0.00040861
