date,strategy_nav,benchmark_nav,excess_nav,strategy_ret,benchmark_ret,excess_ret
2024-10-17,3.72219048,1.63931053,2.27058291,0.00533560,0.00577246,-0.00043687
2024-10-18,3.76436394,1.65882589,2.26929418,0.01133028,0.01190461,-0.00057433
2024-10-21,3.93013714,1.70478862,2.30535158,0.04403751,0.02770799,0.01632952
2024-10-22,3.95732980,1.71290403,2.31030445,0.00691901,0.00476036,0.00215865
2024-10-23,3.99297352,1.72822129,2.31045268,0.00900701,0.00894228,0.00006474
2024-10-24,3.96219870,1.70787962,2.31995198,-0.00770724,-0.01177029,0.00406305
2024-10-25,3.98301686,1.72208282,2.31290668,0.00525420,0.00831628,-0.00306208
2024-10-28,4.01354844,1.73178630,2.31757720,0.00766544,0.00563473,0.00203071
2024-10-29,4.04099252,1.74123734,2.32075916,0.00683786,0.00545740,0.00138046
2024-10-30,4.00175847,1.72407509,2.32110451,-0.00970901,-0.00985635,0.00014734
2024-10-31,4.06759361,1.73637414,2.34257901,0.01645155,0.00713371,0.00931785
2024-11-01,4.06108848,1.74167067,2.33172008,-0.00159926,0.00305034,-0.00464960
2024-11-04,4.02636195,1.73982756,2.31423047,-0.00855104,-0.00105825,-0.00749280
2024-11-05,4.15449645,1.78795344,2.32360439,0.03182389,0.02766129,0.00416260
2024-11-06,4.25434765,1.82511869,2.33099780,0.02403449,0.02078648,0.00324801
2024-11-07,4.27980816,1.82961801,2.33918126,0.00598459,0.00246522,0.00351937
2024-11-08,4.38016241,1.87052929,2.34167005,0.02344831,0.02236056,0.00108775
2024-11-11,4.36867582,1.86768175,2.33909007,-0.00262241,-0.00152232,-0.00110009
2024-11-12,4.41079239,1.88683132,2.33767181,0.00964058,0.01025313,-0.00061254
2024-11-13,4.32686082,1.86398142,2.32130040,-0.01902868,-0.01211020,-0.00691849
2024-11-14,4.26671320,1.84711126,2.30993839,-0.01390098,-0.00905061,-0.00485037
2024-11-15,4.17002833,1.81067774,2.30302071,-0.02266027,-0.01972459,-0.00293567
2024-11-18,4.06374248,1.77132160,2.29418671,-0.02548804,-0.02173558,-0.00375246
2024-11-19,4.04998362,1.75911521,2.30228447,-0.00338576,-0.00689112,0.00350536
2024-11-20,4.12972481,1.78745743,2.31039058,0.01968926,0.01611164,0.00357763
2024-11-21,4.12691042,1.79473302,2.29945645,-0.00068150,0.00407036,-0.00475185
2024-11-22,4.07424309,1.77306487,2.29785338,-0.01276193,-0.01207319,-0.00068874
2024-11-25,3.98112158,1.72847075,2.30326234,-0.02285615,-0.02515087,0.00229472
2024-11-26,4.00483348,1.72962867,2.31542964,0.00595609,0.00066991,0.00528617
2024-11-27,3.99422499,1.72581051,2.31440530,-0.00264892,-0.00220750,-0.00044142
2024-11-28,4.07881093,1.74924274,2.33175811,0.02117706,0.01357752,0.00759954
2024-11-29,4.09829151,1.75738885,2.33203455,0.00477604,0.00465694,0.00011911
2024-12-02,4.16520083,1.77668532,2.34436610,0.01632615,0.01098020,0.00534595
2024-12-03,4.17919239,1.77814536,2.35030976,0.00335916,0.00082178,0.00253738
2024-12-04,4.16241276,1.77560986,2.34421584,-0.00401504,-0.00142592,-0.00258912
2024-12-05,4.15642342,1.76869867,2.34998956,-0.00143891,-0.00389229,0.00245338
2024-12-06,4.20170564,1.78767972,2.35036824,0.01089451,0.01073164,0.00016287
2024-12-09,4.21307187,1.79091529,2.35246853,0.00270515,0.00180993,0.00089522
2024-12-10,4.29662650,1.82049528,2.36014152,0.01983224,0.01651669,0.00331555
2024-12-11,4.24496228,1.80047162,2.35769463,-0.01202437,-0.01099902,-0.00102535
2024-12-12,4.25049191,1.80748287,2.35160841,0.00130264,0.00389412,-0.00259148
