date,ric,year
2020-08-31,-0.17917248156933152,2020
2020-09-01,-0.1889674909809138,2020
2020-09-02,-0.09447550051576899,2020
2020-09-03,-0.18733727626345079,2020
2020-09-04,-0.16422294777999477,2020
2020-09-07,-0.024570482624173905,2020
2020-09-08,0.3092749552481096,2020
2020-09-09,0.3087445285431863,2020
2020-09-10,0.2705844954167102,2020
2020-09-11,0.11093613442606733,2020
2020-09-14,0.14286617306751537,2020
2020-09-15,0.23660034003653824,2020
2020-09-16,0.16289918994259658,2020
2020-09-17,0.3004047366463474,2020
2020-09-18,0.3303303681576315,2020
2020-09-21,0.322194372529943,2020
2020-09-22,0.22717289748254704,2020
2020-09-23,0.11353559172351119,2020
2020-09-24,0.13289525034491478,2020
2020-09-25,0.18049357189416992,2020
2020-09-28,0.11913301342831546,2020
2020-09-29,-0.04268881450089504,2020
2020-09-30,-0.11889140347922018,2020
2020-10-23,0.21675330952749447,2020
2020-10-26,0.09610250885418671,2020
2020-10-27,0.017782578185262753,2020
2020-10-28,0.01822001989787225,2020
2020-10-29,0.016082281182952324,2020
2020-10-30,0.0707849399124567,2020
2020-11-02,-0.10720024478413741,2020
2020-11-03,-0.19440688400419948,2020
2020-11-04,-0.20670014126389966,2020
2020-11-05,-0.14164501692567624,2020
2020-11-06,-0.25135861739087684,2020
2020-11-09,-0.22147513590466614,2020
2020-11-10,-0.23065316689477766,2020
2020-11-11,-0.2162922532050049,2020
2020-11-12,-0.30654770084300287,2020
2020-11-13,-0.3088563291238554,2020
2020-11-16,-0.15960211579816452,2020
2020-11-17,-0.12008255967987513,2020
2020-11-18,-0.06740679056115298,2020
2020-11-19,-0.016235960209289652,2020
2020-11-20,0.22179943824239126,2020
2020-11-23,0.28511992773737743,2020
2020-11-24,0.30584095831351976,2020
2020-11-25,0.33455862818278925,2020
2020-11-26,0.3824738405275318,2020
2020-11-27,0.454651723108099,2020
2020-11-30,0.43130836754997837,2020
2020-12-01,0.366331096196868,2020
2020-12-02,0.358501576622382,2020
2020-12-03,0.275292636515327,2020
2020-12-04,0.23124085036836717,2020
2020-12-07,0.22527240480260616,2020
2020-12-08,0.21170896338681575,2020
2020-12-09,0.1752712138618179,2020
2020-12-10,0.15179868703358637,2020
2020-12-11,0.08457053759067183,2020
2020-12-14,0.05035068625672653,2020
2020-12-15,0.06513667419707689,2020
2020-12-16,0.08910985421052536,2020
2020-12-17,0.147128824981174,2020
2020-12-18,0.1428199095984331,2020
2020-12-21,0.007544610757563297,2020
2020-12-22,-0.09043729513528172,2020
2020-12-23,-0.012202562538133009,2020
2020-12-24,0.06088638974545016,2020
2020-12-25,0.09104101050409777,2020
2020-12-28,0.010956655251957268,2020
2020-12-29,0.07821778459362352,2020
2020-12-30,0.08417890129299527,2020
2020-12-31,0.041493751225294855,2020
2021-01-18,0.225996488783945,2021
2021-01-19,0.17654518375202535,2021
2021-01-20,0.0755732522332853,2021
2021-01-21,0.012920342267459679,2021
2021-01-22,-0.10586944119419131,2021
2021-01-25,-0.004731931640869011,2021
2021-01-26,0.05579011122363624,2021
2021-01-27,-0.02304311689573369,2021
