date,ric
2020-06-04,0.19817850186977706
2020-06-05,0.22842934015803706
2020-06-08,0.2682392581721441
2020-06-09,0.26504662075131874
2020-06-10,0.2532059209911559
2020-06-11,0.23527081077416653
2020-06-12,0.26234455932442513
2020-06-15,0.19973634403164606
2020-06-16,0.10656309146242035
2020-06-17,0.1015657206932375
2020-06-18,0.046878635804810304
2020-06-19,0.04477525115109008
2020-06-22,-0.043134043134043135
2020-06-23,-0.07839092906207
2020-06-24,-0.09825124086869055
2020-06-29,-0.11791779577014477
2020-06-30,-0.07778080093516335
2020-07-01,0.0332011389058369
2020-07-02,0.09701128828645608
2020-07-03,0.12521505642311012
2020-07-20,0.04883406896829716
2020-07-21,0.09218477171497308
2020-07-22,-0.02643018247045093
2020-07-23,-0.07025317122484931
2020-07-24,-0.09325983548296324
2020-07-27,-0.04228481074118658
2020-07-28,-0.09738918295965278
2020-07-29,-0.11846425437029466
2020-07-30,-0.11277567988977386
2020-07-31,-0.15540861178445073
2020-08-03,-0.14580046794811896
2020-08-04,-0.12906043578589763
2020-08-05,-0.09578004970117181
2020-08-06,-0.057175012547822666
2020-08-07,0.027571653410579586
2020-08-10,0.011285538131175716
2020-08-11,0.0557740537716702
2020-08-12,0.1465663344857976
2020-08-13,0.09104421688314307
2020-08-14,0.13135069175337633
2020-08-17,0.13738555517079007
2020-08-18,0.22403611665356635
2020-08-19,0.20532414659931442
2020-08-20,0.19961083719472983
2020-08-21,0.07606722036252239
2020-08-24,-0.1707635029782681
2020-08-25,-0.3301136707176976
2020-08-26,-0.3231982352087735
2020-08-27,-0.2827586585975848
2020-08-28,-0.15207168730658666
2020-08-31,-0.1534815955539437
2020-09-01,-0.18215622578038687
2020-09-02,-0.13959520838715472
2020-09-03,-0.22038450897511302
2020-09-04,-0.19808047828182057
2020-09-07,-0.05486114546517232
2020-09-08,0.2944138464272693
2020-09-09,0.31664413040251965
2020-09-10,0.22623248629960038
2020-09-11,0.09454191836742173
2020-09-14,0.1195397655129199
2020-09-15,0.2295403506244611
2020-09-16,0.15519426021440932
2020-09-17,0.26059433441983776
2020-09-18,0.3158973092865586
2020-09-21,0.29771641684393363
2020-09-22,0.20498406486688908
2020-09-23,0.13382326805145597
2020-09-24,0.11915270975673663
2020-09-25,0.2184058150917231
2020-09-28,0.1319763937213602
2020-09-29,-0.01880083255922182
2020-09-30,-0.13615294704630138
2020-10-23,0.1896266526166187
2020-10-26,0.08522372280761543
2020-10-27,0.016123506056391963
2020-10-28,0.017030911326213344
2020-10-29,0.026103131807829798
2020-10-30,0.05133733489438188
2020-11-02,-0.11192873776766396
2020-11-03,-0.15539349599752286
2020-11-04,-0.16279565105068464
2020-11-05,-0.13907487479947336
2020-11-06,-0.28202168176661613
2020-11-09,-0.2335957067500692
2020-11-10,-0.28839318268848474
2020-11-11,-0.2471321229710492
2020-11-12,-0.3273690102549164
2020-11-13,-0.3118771965846125
2020-11-16,-0.14527578355610704
2020-11-17,-0.15152293843569015
2020-11-18,-0.12098859078724851
2020-11-19,-0.029352571304438933
2020-11-20,0.252090559137539
2020-11-23,0.25905756274883796
2020-11-24,0.27470495297443975
2020-11-25,0.33645176598196735
2020-11-26,0.3867080930839321
2020-11-27,0.4413434178534851
2020-11-30,0.48190960942638805
2020-12-01,0.4073933604134947
2020-12-02,0.3897097219244871
2020-12-03,0.3107373287034762
2020-12-04,0.22881911808086305
2020-12-07,0.22615782347325972
2020-12-08,0.1855064338285815
2020-12-09,0.1582123612324955
2020-12-10,0.09509478972566222
2020-12-11,0.023169753035524848
2020-12-14,0.029544034577591628
2020-12-15,0.04835723459884535
2020-12-16,0.05352408540328004
2020-12-17,0.14270951854844474
2020-12-18,0.1367589370945076
2020-12-21,0.07243165287370085
2020-12-22,-0.028553263452592317
2020-12-23,0.017867318202888675
2020-12-24,0.05903127044066642
2020-12-25,0.0945616146958429
2020-12-28,0.0030781238834930117
2020-12-29,0.05717844140662933
2020-12-30,0.04450454114883646
2020-12-31,-0.011184766218323264
2021-01-18,0.16675404219992557
2021-01-19,0.14029815691776282
2021-01-20,0.038755356260545326
2021-01-21,0.036999824924247256
2021-01-22,-0.04611774025002227
2021-01-25,0.06884712065599088
2021-01-26,0.11739964503347862
2021-01-27,0.009584065349600735
2021-01-28,-0.11987306541608637
2021-01-29,-0.232877473742283
2021-02-01,-0.29849050304995606
2021-02-02,-0.3467506033587299
2021-02-03,-0.32903603738345577
2021-02-04,-0.38624273199147074
2021-02-05,-0.33622294079532017
2021-02-08,-0.3712035034498949
2021-02-09,-0.4014189708090775
2021-02-10,-0.44820928135448623
2021-02-18,-0.4486123680292879
2021-02-19,-0.4085060158417307
2021-02-22,-0.4629311340730117
2021-02-23,-0.4062047360046867
2021-02-24,-0.35684466480272015
2021-02-25,-0.35027705659247693
2021-02-26,-0.46869835161114226
2021-03-01,-0.5122672985490349
2021-03-02,-0.4142208962314326
2021-03-03,-0.23505372005763145
2021-03-04,-0.2245648338350585
2021-03-05,-0.09417887945146416
2021-03-08,0.05377429528360963
2021-03-09,-0.03338259204487833
2021-03-10,-0.021058266350106592
2021-03-11,0.17721177803004617
2021-03-12,0.38222660617681686
2021-03-15,0.45745391663899976
2021-03-16,0.3757240280488005
2021-03-17,0.3539751307025894
2021-03-18,0.46171622337586854
2021-03-19,0.46441325791782395
2021-03-22,0.4224762187743833
2021-03-23,0.35228876525611363
2021-03-24,0.2977210512514659
2021-03-25,0.06867940531206965
2021-03-26,0.0884515748653593
2021-03-29,0.1002649342438698
2021-03-30,0.15267447144309906
2021-03-31,0.03725037752508929
2021-04-01,0.04471124579990533
2021-04-02,0.12807121011812667
2021-04-20,-0.04725607242385767
2021-04-21,-0.10550361221502162
2021-04-22,-0.14548853307242574
2021-04-23,-0.1759010383171457
2021-04-26,-0.1458302414678254
2021-04-27,-0.06803066031253951
2021-04-28,0.01255664127137539
2021-04-29,0.052274748697151055
2021-04-30,0.11126319782983154
2021-05-06,0.1317627265493148
2021-05-07,0.2456439050398782
2021-05-10,0.26440580299640704
2021-05-11,0.2952227700549849
2021-05-12,0.3343355558120659
2021-05-13,0.34811707086705657
2021-05-14,0.3130465731136872
2021-05-17,0.3372460318769044
2021-05-18,0.2811646301579188
2021-05-19,0.24270365545533332
2021-05-20,0.25860388972757514
2021-05-21,0.2948925130133184
2021-05-24,0.2291699875592493
2021-05-25,0.21780337384364234
2021-05-26,0.25489843107292776
2021-05-27,0.25986831859315085
2021-05-28,0.23404643203300923
2021-05-31,0.12879795597916405
2021-06-01,0.128107269002055
2021-06-02,0.19435878831851988
2021-06-03,0.1994573890547045
2021-06-04,0.11280865978852558
2021-06-07,0.18253503656188222
2021-06-08,0.1460853776290018
2021-06-09,-0.011287828401922363
2021-06-10,0.055391572170095674
2021-06-11,0.05258737068986777
2021-06-15,0.11923332728701858
2021-06-16,0.17999650046629911
2021-06-17,0.09779002513345293
2021-06-18,0.023246937821776077
2021-06-21,0.0017053355979530476
2021-06-22,0.06158309010658004
2021-06-23,0.11686885176818063
2021-06-24,0.10949327639414308
2021-06-25,0.15097006707744964
2021-06-28,0.1453868450512746
2021-06-29,0.15498307947972378
2021-06-30,0.11233548985226838
2021-07-01,0.1230331295717396
2021-07-02,0.12476045196666227
2021-07-19,-0.008424531914464801
2021-07-20,-0.07898410918545147
2021-07-21,-0.09702640407338393
2021-07-22,-0.08354724462107013
2021-07-23,-0.04992423784370093
2021-07-26,-0.0753018118789931
2021-07-27,0.03570348872362295
2021-07-28,0.002020476852691618
2021-07-29,0.092914910029004
2021-07-30,0.09330196578518726
2021-08-02,-0.033851575797884524
2021-08-03,-0.12914378686190767
2021-08-04,-0.13955123518881912
2021-08-05,-0.17779692444121975
2021-08-06,-0.13180004287386837
2021-08-09,-0.0720881039672986
2021-08-10,-0.0627776953280309
2021-08-11,-0.10655393037943374
2021-08-12,-0.17345594526802582
2021-08-13,-0.10875167418791581
2021-08-16,-0.02252664500986649
2021-08-17,-0.13343941867431802
2021-08-18,-0.13156460304111312
2021-08-19,-0.1410884649139683
2021-08-20,-0.07583361274636442
2021-08-23,-0.10722818608724649
2021-08-24,-0.1554296822753199
2021-08-25,-0.14446569815697335
2021-08-26,-0.18180398213955265
2021-08-27,-0.1392768607533708
2021-08-30,-0.05094478248840666
2021-08-31,0.011106438958787953
2021-09-01,0.010415235247450012
2021-09-02,0.09289200732153752
2021-09-03,0.03980948611821095
2021-09-06,-0.03005842938728845
2021-09-07,0.11029073612966231
2021-09-08,0.213199013534584
2021-09-09,0.2552712871504818
2021-09-10,0.26909719359383794
2021-09-13,0.20609230340773968
2021-09-14,0.21476647483358893
2021-09-15,0.20427199621830494
2021-09-16,0.10016224277969245
2021-09-17,0.09850225454252301
2021-09-22,0.11337481471709661
2021-09-23,0.1151369490295665
2021-09-24,-0.004761472882278251
2021-09-27,0.007214352851936745
2021-09-28,0.048596338864795245
2021-09-29,-0.012078887917814092
2021-09-30,0.058758270167666146
2021-10-22,-0.08878555187280021
2021-10-25,-0.08636473569359476
2021-10-26,-0.11506778285301777
2021-10-27,-0.14180760992841532
2021-10-28,-0.14567954165269606
2021-10-29,-0.050079976254472906
2021-11-01,-0.05051329547973844
2021-11-02,-0.04719148678880224
2021-11-03,-0.04499053660127486
2021-11-04,-0.04281294717536329
2021-11-05,0.02765135483256289
2021-11-08,0.028853288920403015
2021-11-09,0.12338329787994218
2021-11-10,0.15524508645314017
2021-11-11,0.13427674165929201
2021-11-12,0.16361352547027674
2021-11-15,0.20300227011636413
2021-11-16,0.21130312741050997
2021-11-17,0.15623036092834752
2021-11-18,0.1700013008737841
2021-11-19,0.14653106431629925
2021-11-22,0.0635540971111441
2021-11-23,0.12200776126950626
2021-11-24,0.021455256354585218
2021-11-25,-0.015517958470978605
2021-11-26,-0.01525411928096492
2021-11-29,0.0018711512000102607
2021-11-30,-0.041828130754305255
2021-12-01,-0.050428790263966655
2021-12-02,-0.10138982789989502
2021-12-03,-0.037885200636878495
2021-12-06,-0.038161865343073406
2021-12-07,-0.0663899103496419
2021-12-08,0.019577234342335017
2021-12-09,-0.007314208656490537
2021-12-10,0.05054398510774351
2021-12-13,0.0011923149507042125
2021-12-14,0.03163001317363733
2021-12-15,0.029058955233451877
2021-12-16,0.06854871955543096
2021-12-17,0.020953687061069617
2021-12-20,-0.10708160875946113
2021-12-21,-0.05259240326354421
2021-12-22,-0.11529772603598108
2021-12-23,-0.06862842097741428
2021-12-24,-0.09794663485938654
2021-12-27,-0.05660678982826634
2021-12-28,-0.09700166914932018
2021-12-29,-0.06939337140679423
2021-12-30,-0.06947078255803088
2021-12-31,0.036934738277020165
2022-01-18,-0.24060759966800238
2022-01-19,-0.18970724843208067
2022-01-20,-0.20976772990195808
2022-01-21,-0.18252495937059698
2022-01-24,-0.167656063629218
2022-01-25,-0.1035330632646069
2022-01-26,-0.11637781772009961
2022-01-27,-0.06954819370926754
2022-01-28,-0.06789278601359139
2022-02-07,0.15402895268667083
2022-02-08,0.3162923448158348
2022-02-09,0.3084948890318018
2022-02-10,0.36217746117074984
2022-02-11,0.37071330024350163
2022-02-14,0.24907152423930948
2022-02-15,0.18393072755488868
2022-02-16,0.09472055948566019
2022-02-17,0.09781059277703574
2022-02-18,-0.016841276908391004
2022-02-21,0.0056963614010593884
2022-02-22,-0.11552354673160044
2022-02-23,-0.08244425022948514
2022-02-24,-0.1554841907190901
2022-02-25,-0.10344923935527964
2022-02-28,-0.03191263258377353
2022-03-01,-0.00031101876739460634
2022-03-02,0.0803720132579193
2022-03-03,0.1040767735398608
2022-03-04,0.14282815457312104
2022-03-07,0.012139809119674891
2022-03-08,0.10106231918312457
2022-03-09,-0.10078244809788435
2022-03-10,-0.06409734933224866
2022-03-11,-0.07515431844290905
2022-03-14,-0.1974401185810582
2022-03-15,-0.12672113846610492
2022-03-16,-0.1553705932900564
2022-03-17,-0.085843470071658
2022-03-18,-0.10309287322710144
2022-03-21,-0.11247107388046987
2022-03-22,-0.17188481953582627
2022-03-23,-0.2264024243890016
2022-03-24,-0.21694589647609783
2022-03-25,-0.16354731790973404
2022-03-28,-0.17599997801340084
2022-03-29,-0.24034330242383936
2022-03-30,-0.20166704227106913
2022-03-31,-0.2428690130032412
2022-04-01,-0.15582452495204174
2022-04-20,0.07889860034987352
2022-04-21,0.26708777338493894
2022-04-22,0.35636471738139924
2022-04-25,0.4364797123526343
2022-04-26,0.39438028726648355
2022-04-27,0.36318067893283185
2022-04-28,0.40174808808132406
2022-04-29,0.3404713718800816
2022-05-05,0.31236197441439767
2022-05-06,0.25160417501908994
2022-05-09,0.2428106008574261
2022-05-10,0.02667662485388433
2022-05-11,0.011174810596072872
2022-05-12,0.08318606731041113
2022-05-13,0.09332892069248873
2022-05-16,0.09232599712093854
2022-05-17,0.032319012606433564
2022-05-18,0.12117928636523527
2022-05-19,0.2672760103552832
2022-05-20,0.2253237806452877
2022-05-23,0.20496827125840006
2022-05-24,0.184864563188594
2022-05-25,0.18764970759550315
2022-05-26,0.16873639347488573
2022-05-27,0.06506427022865945
2022-05-30,-0.018252032321021967
2022-05-31,0.02393608981004913
2022-06-01,-0.021502822550931756
2022-06-02,-0.061295420667931526
2022-06-06,-0.09995107970507304
2022-06-07,-0.11929565639302543
2022-06-08,-0.05208718506253366
2022-06-09,0.02156645055968538
2022-06-10,0.0040002056673227575
2022-06-13,0.11264587946459635
2022-06-14,0.13095961033285966
2022-06-15,0.09631696902783729
2022-06-16,0.10833058690929939
2022-06-17,0.011989387757821386
2022-06-20,0.018330917282251672
2022-06-21,0.01870057009583169
2022-06-22,0.042780338372830524
2022-06-23,0.038054859342208563
2022-06-24,-0.013975078284940714
2022-06-27,0.0005984502132072682
2022-06-28,-0.09761921584736775
2022-06-29,0.0011472047619936602
2022-06-30,0.03489407780746944
2022-07-01,-0.017072948406693236
2022-07-18,0.1559436190308674
2022-07-19,0.15171257285351245
2022-07-20,0.12640233277817173
2022-07-21,0.09519143915117072
2022-07-22,0.10965770529528919
2022-07-25,0.07488589871140207
2022-07-26,0.11107263456256747
2022-07-27,0.10882771117670448
2022-07-28,0.09180138039198443
2022-07-29,0.0711083261418832
2022-08-01,0.00017818306408910436
2022-08-02,0.011616253226991483
2022-08-03,-0.04339788232405683
2022-08-04,0.002908643848241164
2022-08-05,0.05094569859670531
2022-08-08,0.009914124008083742
2022-08-09,-0.00843918964724334
2022-08-10,0.03332939406764911
2022-08-11,0.09618175222202069
2022-08-12,0.11385622962804172
2022-08-15,0.10678020912920244
2022-08-16,0.08679737777711163
2022-08-17,0.12292799205550883
2022-08-18,0.15513148902410648
2022-08-19,0.1209038507696226
2022-08-22,0.11290210283498875
2022-08-23,0.07451166847140002
2022-08-24,0.04299433661849769
2022-08-25,0.04909790815831084
2022-08-26,-0.011923149507042126
2022-08-29,-0.009877937730286727
2022-08-30,0.012634049546801225
2022-08-31,0.10065327682777346
2022-09-01,0.058112871871261136
2022-09-02,0.13041992572193914
2022-09-05,0.11278255070201379
2022-09-06,0.07853109363176479
2022-09-07,0.08167929980010519
2022-09-08,0.15107221315275007
2022-09-09,0.20618299812930685
2022-09-13,0.14818509784952738
2022-09-14,0.1850547924373428
2022-09-15,0.061003651607678455
2022-09-16,0.0655260202240068
2022-09-19,0.0016082281182952325
2022-09-20,0.06974882142667378
2022-09-21,0.08577613611170658
2022-09-22,0.07004838884033515
2022-09-23,0.09010932836436193
2022-09-26,0.027700824680690458
2022-09-27,0.05691621192381542
2022-09-28,0.08398377022538096
2022-09-29,0.11594862098217805
2022-09-30,0.1586223196961452
2022-10-24,0.0785938470502229
2022-10-25,0.15542464367967726
2022-10-26,0.10135638994699397
2022-10-27,0.07092739475289811
2022-10-28,-0.012987667350083458
2022-10-31,0.06139666206780302
2022-11-01,0.031077141815396853
2022-11-02,0.05088248712409787
2022-11-03,0.0794123898150744
2022-11-04,0.11079780207296987
2022-11-07,0.06410192987374196
2022-11-08,0.0662726484874136
2022-11-09,0.008293986481905945
2022-11-10,0.050353892635771835
2022-11-11,0.11429596161139786
2022-11-14,0.09806343866746553
2022-11-15,0.02433962333291193
2022-11-16,-0.04640775613929977
2022-11-17,-0.04698902685479867
2022-11-18,-0.01940683819878451
2022-11-21,-0.04999432012854832
2022-11-22,-0.03772992028025585
2022-11-23,-0.05789896058352435
2022-11-24,-0.10591448678697
2022-11-25,-0.05198273319078689
2022-11-28,-0.05850679843968436
2022-11-29,-0.04040678872893638
2022-11-30,-0.008100687630888974
2022-12-01,-0.06975065364327108
2022-12-02,-0.0769031691850484
2022-12-05,-0.015238087385738393
2022-12-06,-0.016288863604299847
2022-12-07,-0.060038531515041585
2022-12-08,-0.029333329668900142
2022-12-09,-0.06259813810149382
2022-12-12,-0.08053004193943793
2022-12-13,-0.07846742410500801
2022-12-14,-0.09927270162169491
2022-12-15,-0.05969407479474594
2022-12-16,0.07286084131721716
2022-12-19,0.013514887675961504
2022-12-20,0.01857226353870649
2022-12-21,0.02183589935267788
2022-12-22,-0.04129403961618727
2022-12-23,-0.015031963018540203
2022-12-26,-0.029064451883243834
2022-12-27,-0.06059598341477536
2022-12-28,-0.11498991364763178
2022-12-29,-0.20654486090727703
2022-12-30,-0.2668166642008354
2023-01-03,-0.2040684145175254
2023-01-18,0.12209433350372949
2023-01-19,0.09714619635798878
2023-01-20,0.07285763493817186
2023-01-30,0.08547611064389589
2023-01-31,0.15575627488379168
2023-02-01,0.1584111567333044
2023-02-02,0.17130309076617803
2023-02-03,0.18237746593451293
2023-02-06,0.1465287740455526
2023-02-07,0.15253615421400657
2023-02-08,0.192407477642377
2023-02-09,0.16379146077132656
2023-02-10,0.22669878542361765
2023-02-13,0.2723626616244066
2023-02-14,0.27402219180742676
2023-02-15,0.22304900996176166
2023-02-16,0.2963541638038283
2023-02-17,0.33157577956235673
2023-02-20,0.3463132137628782
2023-02-21,0.2795701436641034
2023-02-22,0.2834214629516643
2023-02-23,0.24021184088298184
2023-02-24,0.17947569289851173
2023-02-27,0.20046556623737838
2023-02-28,0.22256164034687528
2023-03-01,0.20102256008296276
2023-03-02,0.2657085089970996
2023-03-03,0.2023128986216235
2023-03-06,0.10255328543919148
2023-03-07,0.07650328791268389
2023-03-08,0.027486913392953664
2023-03-09,-0.03798734671217893
2023-03-10,-0.035553246962642934
2023-03-13,-0.023647961567424654
2023-03-14,0.038001088336658814
2023-03-15,-0.02039898348623181
2023-03-16,0.01986901483545779
2023-03-17,-0.033228622154796654
2023-03-20,-0.013571228336329007
2023-03-21,-0.04226557246691476
2023-03-22,-0.0015024176098001605
2023-03-23,0.05253881092807268
2023-03-24,0.041933483208651
2023-03-27,-0.03022103861030036
2023-03-28,0.01877655568930737
2023-03-29,-0.02217027888168828
2023-03-30,-0.0032860804672885215
2023-03-31,0.010009857325293569
2023-04-03,0.05279806957659307
2023-04-19,0.0035906864765925172
2023-04-20,-0.0178567829574541
2023-04-21,0.05732822511346002
2023-04-24,0.07284297720539333
2023-04-25,0.0060110446016486295
2023-04-26,-0.009429502718093324
2023-04-27,0.02343588249628518
2023-04-28,0.0812093362428933
2023-05-04,0.1611205470265873
2023-05-05,0.17087618429900311
2023-05-08,0.20795704184965932
2023-05-09,0.1484773363967995
2023-05-10,0.1781945154428376
2023-05-11,0.18271825822161394
2023-05-12,0.05651059845690719
2023-05-15,0.043577897604743246
2023-05-16,0.0846140527348581
2023-05-17,0.03142480491473781
2023-05-18,0.049706204068620176
2023-05-19,0.025939606476519227
2023-05-22,-0.06446082268137873
2023-05-23,-0.09288238818440162
2023-05-24,-0.07825900946706317
2023-05-25,-0.10941081410880069
2023-05-26,-0.037722133359717254
2023-05-29,0.000804343086222281
2023-05-30,0.03513092103696131
2023-05-31,-0.014880347095112196
2023-06-01,-0.010288812302235122
2023-06-02,0.02644209187833349
2023-06-05,0.06356921289807196
2023-06-06,0.005573602889039131
2023-06-07,0.0005895156901868312
2023-06-08,0.020945900140531014
2023-06-09,-0.03771068200598402
2023-06-12,-0.09627153083528925
2023-06-13,-0.13320718522060807
2023-06-14,-0.12128128738866996
2023-06-15,-0.025745849571352928
2023-06-16,-0.03682709555192778
2023-06-19,0.02344046303777848
2023-06-20,0.04690932543281537
2023-06-21,0.06908418485599693
2023-06-26,0.08281252576554592
2023-06-27,0.07789897890569034
2023-06-28,0.11760402867785419
2023-06-29,0.11137220197622884
2023-06-30,0.06526447130473977
2023-07-03,-0.005677581180936885
2023-07-18,0.019947800149142433
2023-07-19,0.061641721037694205
2023-07-20,0.0020081093906597265
2023-07-21,-0.06619844371522225
2023-07-24,-0.029333329668900142
2023-07-25,0.056009487217540906
2023-07-26,-0.0423365708600608
2023-07-27,0.02550857752200034
2023-07-28,0.16270083384177345
2023-07-31,0.1621832326530313
2023-08-01,0.08402911758616458
2023-08-02,0.12995866519356455
2023-08-03,0.1511038188890538
2023-08-04,0.0789016594385722
2023-08-07,0.11769609756186938
2023-08-08,0.14944566286848165
2023-08-09,0.12195371087988541
2023-08-10,0.03169139242964746
2023-08-11,-0.07969134479201594
2023-08-14,0.02336167772409383
2023-08-15,0.20167757751650373
2023-08-16,0.26930240185273746
2023-08-17,0.24994869793527513
2023-08-18,0.16326195017470185
2023-08-21,0.16139125702884094
2023-08-22,0.1361749180541127
2023-08-23,0.13711621933098445
2023-08-24,0.20041563833510145
2023-08-25,0.29468043394217897
2023-08-28,0.23057071714789837
2023-08-29,0.15471465974821683
2023-08-30,0.06096975560062809
2023-08-31,0.08486506640869057
2023-09-01,0.03830019769617085
2023-09-04,-0.09025498958384866
2023-09-05,-0.1095184568338931
2023-09-06,-0.04496396946061376
2023-09-07,-0.058228308184822046
2023-09-08,-0.08269205752427229
2023-09-11,-0.02355085408776684
2023-09-12,-0.018304759915498174
2023-09-13,0.053167719275101825
2023-09-14,0.16391101290430152
2023-09-15,0.11063656701240594
2023-09-18,0.15699531135772746
2023-09-19,0.1525581408131744
2023-09-20,0.15857559817291364
2023-09-21,0.13331940848719376
2023-09-22,0.08018650132744093
2023-09-25,-0.0028119944227326782
2023-09-26,0.0015702096239008994
2023-09-27,0.003935601251037493
2023-09-28,0.003395097354828899
2023-10-23,0.14932107213986412
2023-10-24,0.22008588287256473
2023-10-25,0.13885178650279326
2023-10-26,0.18063640211291218
2023-10-27,0.15946788765580713
2023-10-30,0.13850229118685498
2023-10-31,0.058444045021226236
2023-11-01,0.028552805398442984
2023-11-02,0.08840285775436008
2023-11-03,0.1429509130851413
2023-11-06,0.0966475932918886
2023-11-07,0.07937482937482938
2023-11-08,0.1009984321949815
2023-11-09,0.14741281855375818
2023-11-10,0.16038857649595908
2023-11-13,0.14977912628919343
2023-11-14,0.11081429202234573
2023-11-15,0.08587690802455905
2023-11-16,0.09754858580361936
2023-11-17,0.13692704296731142
2023-11-20,0.06332736030722609
2023-11-21,-0.05479930815501286
2023-11-22,-0.018409196261545257
2023-11-23,-0.03600946889537494
2023-11-24,-0.03429268194368866
2023-11-27,-0.029508306353943938
2023-11-28,-0.018202613840197734
2023-11-29,-0.00543985107743497
2023-11-30,0.0004827890733931003
2023-12-01,0.06535837240535228
2023-12-04,-0.0240844871717355
2023-12-05,-0.04825463046939557
2023-12-06,-0.03449972241918551
2023-12-07,0.030027281705134058
2023-12-08,0.06803295058328615
2023-12-11,0.08416699188511269
2023-12-12,0.058117452412754435
2023-12-13,0.13545485693136702
2023-12-14,0.07090311788298366
2023-12-15,0.12582197817097146
2023-12-18,0.13868047425094407
2023-12-19,0.10726666263579016
2023-12-20,0.09680104143191393
2023-12-21,0.13022800103337018
2023-12-22,0.0893168946860222
2023-12-25,0.02874564619531063
2023-12-26,-0.07768094513060957
2023-12-27,-0.0314170179941992
2023-12-28,-0.007643091535708986
2023-12-29,-0.043522014998525066
2024-01-02,-0.09039515415354342
2024-01-03,-0.14085668951440766
2024-01-18,-0.034532702317937224
2024-01-19,-0.0980020594114554
2024-01-22,-0.08679988713545761
2024-01-23,-0.058007061362766066
2024-01-24,0.03989193586509023
2024-01-25,-0.03811331160324449
2024-01-26,-0.025675309232356218
2024-01-29,0.044577371758579815
2024-01-30,0.13635264306405248
2024-01-31,0.25704807919573025
2024-02-01,0.3776954196417285
2024-02-02,0.4723165813769841
2024-02-05,0.42453603695214437
2024-02-06,0.261785275208094
2024-02-07,0.08358663727791245
2024-02-08,0.20941227988207856
2024-02-19,0.26078809132500413
2024-02-20,0.19417556665878813
2024-02-21,0.15907029665418929
2024-02-22,0.2068819887611834
2024-02-23,0.1349876416990511
2024-02-26,0.18613259385071468
2024-02-27,0.1971762793910445
2024-02-28,0.211869282339081
2024-02-29,0.13574572131619111
2024-03-01,0.139521919723262
2024-03-04,0.26856035413082396
2024-03-05,0.32783118689158963
2024-03-06,0.3150665919122295
2024-03-07,0.2529929258117178
2024-03-08,0.10891840589827168
2024-03-11,-0.05424231430942841
2024-03-12,-0.17021246383662492
2024-03-13,-0.16446800674988593
2024-03-14,-0.169976107895571
2024-03-15,-0.176062731431859
2024-03-18,-0.19582547770467235
2024-03-19,-0.1951274031810945
2024-03-20,-0.21087438872673775
2024-03-21,-0.14834541680179267
2024-03-22,-0.06460533138385488
2024-03-25,-0.10181902463781659
2024-03-26,-0.07194473301855854
2024-03-27,-0.12484357450800405
