date,strategy_nav,benchmark_nav,excess_nav,strategy_ret,benchmark_ret,excess_ret
2020-01-09,1.0,1.0,1.0,0.0,,
2020-01-10,0.99757541,0.9986120270870242,0.9989619421167518,-0.00242459,-0.0013879729129757656,-0.001036617087024183
2020-01-13,1.00711709,1.0098278827378413,0.9973155893353907,0.00956487,0.011231444591683903,-0.0016665737013721316
2020-01-14,1.01937693,1.0070670235739871,1.0122235225043177,0.0121732,-0.002733989832375161,0.014907192056557439
2020-01-15,1.01418348,1.0032457875884186,1.0109023058425923,-0.00509473,-0.003794420724856362,-0.0013003090528715955
2020-01-16,1.02348209,1.0002931122921814,1.0231821827251022,0.00916858,-0.0029431225456074683,0.012111690347559656
2020-01-17,1.01841877,0.9994417935023905,1.0189875754856195,-0.00494715,-0.0008510693309085049,-0.004096081234276183
2020-01-20,1.02629517,1.0096489980301133,1.01648708808939,0.00773395,0.010212905437897657,-0.0024789552869199927
2020-01-21,1.02228698,0.9956184022793795,1.0267859429471826,-0.00390549,-0.013896508368857252,0.009991014007035393
2020-01-22,1.0249064,1.000459065575255,1.0244361166448006,0.00256231,0.004861966477109458,-0.002299652712729916
2020-01-23,1.01652165,0.9674796222299816,1.050690502045903,-0.00818098,-0.03296431056508087,0.024783319598491116
2020-02-03,0.92615708,0.888302664304527,1.0426143219159543,-0.08889587,-0.08183837272247307,-0.00705749093178365
2020-02-04,0.95791271,0.903684593931714,1.0600077908071361,0.03428752,0.017316090838509268,0.01697142980539712
2020-02-05,0.99014671,0.9209415801338838,1.0751460585111765,0.03365025,0.01909624919806241,0.014553998536932067
2020-02-06,1.0034285,0.9432806162254899,1.063764570945166,0.01341396,0.024256735251717565,-0.010842773597489419
2020-02-07,1.02496845,0.9477031634575186,1.0815289950711924,0.02146634,0.004688474623516958,0.016777877986559275
2020-02-10,1.04323903,0.9557680619673874,1.0915190321933956,0.01782551,0.008509941531107179,0.009315563244186142
2020-02-11,1.04813797,0.9574814757341821,1.0946822435351073,0.00469589,0.0017927087490952065,0.002903185345281223
2020-02-12,1.06226116,0.9703288461289785,1.0947434617014382,0.01347456,0.013417878800156657,5.667360061178961e-05
2020-02-13,1.07121943,0.9630031940618903,1.112373704059755,0.00843321,-0.00754965916587258,0.015982867812981416
2020-02-14,1.07344583,0.967223148974323,1.109822310537459,0.00207838,0.004382077794190087,-0.00230369876404124
2020-02-17,1.09235522,0.9942067217545363,1.098720413066867,0.0176156,0.027897980738806227,-0.010282382940079993
2020-02-18,1.10726351,1.0001637980456313,1.107082172103856,0.01364784,0.005991788388417074,0.007656052283777415
2020-02-19,1.10450215,0.9952908061881183,1.1097280745816915,-0.00249386,-0.00487219380169035,0.0023783339615879306
2020-02-20,1.10178013,1.0164746350105398,1.0839228959103104,-0.00246447,0.02128405958410684,-0.023748536452712243
2020-02-21,1.12330944,1.0240524498584016,1.096925689846573,0.01954047,0.007454996501494726,0.01208548114353225
2020-02-24,1.12782434,1.0302595336928277,1.094699251127009,0.00401929,0.00606129484411122,-0.0020420105407583655
2020-02-25,1.12179741,1.0310914553456363,1.0879708140185858,-0.00534385,0.0008074874588412939,-0.006151342690765116
2020-02-26,1.11911974,1.0117525097740028,1.1061200532628084,-0.00238695,-0.018755800439788195,0.016368854297703406
2020-02-27,1.10520209,1.0140349062256198,1.0899053703325827,-0.01243624,0.0022558841510824656,-0.014692131589627344
2020-02-28,1.06474065,0.9683481829193132,1.0995431899196517,-0.03661,-0.045054389179124965,0.008444396883507954
2020-03-02,1.07567296,1.0033858780221827,1.0720431526506087,0.01026759,0.036182951257511586,-0.02591537107260944
2020-03-03,1.10520098,1.0123128715090552,1.0917583003291031,0.02745073,0.008896869771048532,0.018553871391023824
2020-03-04,1.09034437,1.017629842279725,1.0714547910243843,-0.01344245,0.005252299877155364,-0.01869475086014316
2020-03-05,1.10853652,1.0372187953946899,1.068758611897475,0.01668478,0.01924958595070403,-0.0025648113964042984
2020-03-06,1.10993062,1.0268068433099287,1.0809536644907045,0.0012576,-0.010038337264028474,0.01129594129858047
2020-03-09,1.06883197,0.9898962468695186,1.0797414106580465,-0.03702813,-0.035946971605125055,-0.001081153630306475
2020-03-10,1.05861788,1.0125521028651738,1.0454947226957267,-0.0095563,0.022887101620298944,-0.032443411954092616
2020-03-11,1.07576777,0.9993922230412134,1.0764219944861797,0.01620026,-0.01299674336433898,0.029197008185106954
2020-03-12,1.03663272,0.9800381908074821,1.0577472691608967,-0.03637872,-0.01936580232217111,-0.017012913504200866
2020-03-13,1.0106233,0.9686822447229021,1.0432970207780523,-0.02509029,-0.011587248528777794,-0.013503045746324882
2020-03-16,1.00697329,0.9260839766717107,1.0873455489630655,-0.00361165,-0.04397548141638219,0.040363838977503064
2020-03-17,0.96716108,0.9232541499096965,1.0475567102456005,-0.03953651,-0.003055691312341291,-0.03648081913472323
2020-03-18,0.98656792,0.9066264930407392,1.0881745984403621,0.02006578,-0.018009837129444373,0.03807561562417039
2020-03-19,0.9552091,0.9042190928174564,1.056391208267527,-0.03178576,-0.0026553384902845423,-0.029130430501676963
2020-03-20,0.97000192,0.9174845792760996,1.0572405704794916,0.01548647,0.0146706551144693,0.0008158179520036946
2020-03-23,0.92589148,0.8826430107804984,1.0489988236368155,-0.04547459,-0.03797509983556491,-0.007499490565245792
2020-03-24,0.92530057,0.903014315087094,1.0246798467538762,-0.0006382,0.023079890802717218,-0.023718097345021727
2020-03-25,0.96526208,0.926219756630589,1.042152332737362,0.0431876,0.02569775601094082,0.0174898430197179
2020-03-26,0.95784887,0.9188941045635007,1.0423930953991742,-0.00768,-0.007909194351173765,0.0002291972254190311
2020-03-27,0.95149784,0.9176569982715006,1.036877440909013,-0.00663052,-0.0013462990847979972,-0.0052842145577142174
2020-03-30,0.91471766,0.903229838831345,1.0127186023698227,-0.03865503,-0.015721734228944628,-0.022933298345800934
2020-03-31,0.92661902,0.9056846542783629,1.0231144092182034,0.01301097,0.00271781925428205,0.01029314633700218
2020-04-01,0.94174747,0.9021414439228781,1.0439022354464715,0.01632649,-0.003912189898268692,0.02023869483014462
2020-04-02,0.94786834,0.920232507015299,1.0300313592206556,0.00649949,0.02005346635418226,-0.01355398512913597
2020-04-03,0.96441178,0.9148422581715838,1.054183681815799,0.01745331,-0.005857485801276541,0.023310795825324915
2020-04-07,0.98364575,0.9401706085959503,1.0462417576199021,0.01994373,0.027686030239779225,-0.007742298320619234
2020-04-08,0.99150613,0.9390434194135179,1.055868247944539,0.00799106,-0.001198919825961875,0.009189987748534634
2020-04-09,0.99775135,0.9452181746863065,1.0555778303047632,0.00629873,0.00657558015437143,-0.00027685964116597184
2020-04-10,0.97808691,0.9309246399675865,1.050661748553627,-0.01970877,-0.015121942321373316,-0.004586815777525732
2020-04-13,0.945407,0.9247628161194533,1.022323760774871,-0.03341207,-0.00661903615350401,-0.026793035581511915
2020-04-14,0.96391132,0.9435780389925571,1.0215491248918345,0.01957287,0.02034599850376484,-0.0007731372916095491
2020-04-15,0.98001375,0.9376769988749674,1.0451506768064363,0.0167053,-0.006253897265233288,0.022959199574578593
2020-04-16,0.98059061,0.9415887548331213,1.0414213264195058,0.00058863,0.004171752066913559,-0.00358312767261304
2020-04-17,1.00184398,0.946494075252272,1.058478870808542,0.02167404,0.005209620860457287,0.0164644292306404
2020-04-20,1.00113701,0.9542723271822868,1.0491103865037061,-0.00070567,0.0082179615629836,-0.008923630323901866
2020-04-21,0.99244103,0.9457850021336864,1.0493304797190246,-0.0086861,-0.008894028263044418,0.0002079244499407773
2020-04-22,0.99622662,0.9540481824882658,1.0442099657920085,0.00381442,0.008736848581800016,-0.004922425471945324
2020-04-23,1.00608077,0.9503153112378402,1.0586810062962388,0.00989148,-0.003912665333830279,0.013804139625091527
2020-04-24,0.99273822,0.937862349295023,1.0585116469876699,-0.01326191,-0.013104031678282113,-0.0001578757131095454
2020-04-27,0.99177336,0.9391447155733158,1.0560389081192416,-0.00097191,0.0013673288828117691,-0.0023392467364428127
2020-04-28,1.00199677,0.9366834344139705,1.0697282915298831,0.01030821,-0.002620768789443506,0.0129289807381896
2020-04-29,1.0045495,0.9380563206648488,1.0708839947776527,0.00254764,0.0014656886205499653,0.0010819543224507289
2020-04-30,0.99850546,0.953981370127548,1.046671865160741,-0.00601667,0.01697664533768317,-0.02299331251038106
2020-05-06,1.00866237,0.9656843094403722,1.044505290330889,0.01017212,0.012267471545339914,-0.002095358916130996
2020-05-07,1.02286268,0.9636152814955635,1.0614844945303095,0.01407835,-0.0021425510641336354,0.01622090911768137
2020-05-08,1.02926167,0.9736673089274258,1.0570979024999985,0.00625596,0.01043157744059564,-0.004175615496613272
2020-05-11,1.01896862,0.9722383865030423,1.048064583898027,-0.01000042,-0.0014675674239875702,-0.008532853557393971
2020-05-12,1.02106397,0.9733224709366244,1.049050032737284,0.00205634,0.0011150397357599928,0.0009413042564621055
2020-05-13,1.03531053,0.9771350859724229,1.0595367466205374,0.01395267,0.0039171139572373725,0.010035547598336025
2020-05-14,1.03481372,0.9674903984171951,1.0695855190841639,-0.00047987,-0.00987037278026881,0.009390507092048694
2020-05-15,1.03667629,0.9680098106408398,1.0709357266882469,0.0017999,0.0005368655073936246,0.001263042982416307
2020-05-18,1.03758055,0.9670227118921707,1.0729639927171606,0.00087227,-0.0010197197774427513,0.0018919882075426608
2020-05-19,1.04547378,0.977135085972423,1.0699378161818516,0.00760734,0.010457225001950121,-0.0028498830948566756
2020-05-20,1.04754686,0.9698374519920875,1.0801262189331768,0.00198292,-0.0074683982645789015,0.009451307869447145
2020-05-21,1.04218174,0.9616992754091732,1.0836877666946187,-0.00512161,-0.008391278936690005,0.0032696751165038895
2020-05-22,1.01808863,0.94187109093809,1.0809214124896842,-0.02311796,-0.020617863585939533,-0.0025000908698734614
2020-05-25,1.0225031,0.9421922213170241,1.085238316413518,0.00433604,0.00034094939532991475,0.003995087635159322
2020-05-26,1.04377414,0.9576215661679461,1.0899651562535346,0.02080291,0.01637600534353223,0.004426904691654965
2020-05-27,1.03508039,0.9511752509774016,1.0882120712627665,-0.00832914,-0.006731589406805405,-0.0015975592728121324
2020-05-28,1.01577182,0.9513024099865096,1.0677696275513533,-0.01865418,0.00013368620449005775,-0.018787860495242503
2020-05-29,1.04042617,0.9567292978667475,1.0874822923473486,0.02427155,0.005704692664780353,0.018566850918698696
2020-06-01,1.06022991,0.9837042496971907,1.0777933614969804,0.01903425,0.028194967887562594,-0.009160710031476338
2020-06-02,1.05854819,0.9858336242903897,1.073759470074832,-0.00158618,0.0021646491756586173,-0.0037508334401641363
2020-06-03,1.06525454,0.9859952670985779,1.0803850439715121,0.00633542,0.00016396560657438997,0.0061714568742858855
2020-06-04,1.07742219,0.9868616725504664,1.0917661714589515,0.01142229,0.0008787115727624251,0.01054358191964555
2020-06-05,1.08820485,0.9896764126503833,1.099556214627521,0.01000784,0.0028522134137021204,0.007155618335149994
2020-06-08,1.07901939,0.991126887449192,1.0886793645332458,-0.00844093,0.0014656051010897286,-0.009906534214757845
2020-06-09,1.08178134,0.9973231950964054,1.0846848296709177,0.00255968,0.006251780398330853,-0.003692095164129494
2020-06-10,1.09361779,0.9967261943248306,1.0972098418069594,0.01094163,-0.0005986031153293325,0.011540232040080367
