trade_date,bod_net_asset,eod_net_asset,ret,eod_market_value,eod_cash,turnover_rate,execution_ratio,commission,buy_amount,sell_amount
20240102,1000000.0,999704.474335,-2.9552566499996464,985085.55,14618.924334999989,98.5376754120537,0.9851022376319055,295.525665,985085.55,0.0
20240103,999704.474335,1005556.147761,58.534032568899406,1005610.99,-54.8422390000087,1.5204103752974896,1.0048195067448775,4.586573999999999,14978.879999999997,309.7
20240104,1005556.147761,1009800.1830180001,42.20585062753599,1009732.0700000001,68.11301799999164,0.46700427265776584,1.0024914489306114,1.4147429999999999,2295.72,2420.09
20240105,1009800.1830180001,1010132.8231989999,3.294118842458488,1010619.1599999999,-486.33680100001027,2.0722750037671207,0.9929247330291544,6.279818999999999,10740.45,10192.279999999999
20240108,1010132.8231989999,999242.674843,-107.80907328119211,999388.76,-146.08515700000902,2.1310659098247355,0.9916318264411933,6.388356,10473.94,10820.580000000002
20240109,999242.674843,989040.0502579999,-102.10357145328211,989105.34,-65.28974200000891,0.62504546690373,0.98407667646188,1.854585,3049.65,3132.3
20240110,989040.0502579999,989486.487707,4.51384601547349,989640.99,-154.50229300000885,1.1394971169468588,1.0054359602682668,3.3825509999999994,5680.5,5594.67
