,strategy_nav,benchmark_nav,excess_nav,strategy_nav_ret,benchmark_nav_ret,excess_nav_ret
2020-02-25,1.158287219983844,1.065750049565936,1.0868282112260723,0.001135116338679687,0.0008074874588410719,0.00032736453708048785
2020-02-26,1.121008319983844,1.0457610543175828,1.0719545496130225,-0.032184504289462845,-0.018755800439788306,-0.01368538418437859
2020-02-27,1.1260394199838442,1.0481201701058371,1.0743419047742768,0.004488013077434294,0.0022558841510824656,0.002227104835849758
2020-02-28,1.0771978199838441,1.000897756055398,1.0762316265241212,-0.043374680435877444,-0.045054389179125076,0.0017589574989549384
2020-03-02,1.114749609785743,1.0371131907765032,1.0748581926251581,0.03486062550930713,0.036182951257511586,-0.0012761508444040226
2020-03-03,1.1279751097857431,1.0463402517726783,1.078019418515881,0.011864099241570614,0.008896869771048532,0.0029410632141175785
2020-03-04,1.129204009785743,1.0518359445485266,1.0735552589148536,0.0010894743947260643,0.005252299877155364,-0.004141075313071063
2020-03-05,1.147099509785743,1.0720833509691532,1.069972319548453,0.015847889172299068,0.019249585950703807,-0.003337452205322222
2020-03-06,1.1293583097857431,1.061321416716975,1.0641058325942663,-0.015466138594474321,-0.010038337264028363,-0.005482839926795879
2020-03-09,1.080824309785743,1.023170125886339,1.0563485802025934,-0.042974846494207575,-0.035946971605124944,-0.007289925639032413
2020-03-10,1.108374209785743,1.0465875245323537,1.059036328835467,0.025489711649307134,0.022887101620298944,0.0025443766226846964
2020-03-11,1.0933253097857432,1.032985295067688,1.0584132368642296,-0.013577454137000289,-0.012996743364338759,-0.0005883575041495392
2020-03-12,1.0664099097857431,1.0129807060416978,1.0527445423445667,-0.024617924563801186,-0.019365802322171,-0.005355842427346769
2020-03-13,1.054819409785743,1.0012430468459357,1.0535098476924067,-0.01086870995256295,-0.011587248528777905,0.000726962066348591
2020-03-16,1.010517226170264,0.9572129018460803,1.0556870098818987,-0.041999780440594936,-0.04397548141638219,0.00206657981817715
2020-03-17,1.015908926170264,0.9542879546978483,1.0645727226976542,0.005335584451572339,-0.00305569131234118,0.00841699550395103
2020-03-18,1.003381126170264,0.9371013840591493,1.0707284646449005,-0.012331617212210988,-0.018009837129444484,0.005782359265835257
2020-03-19,1.006368126170264,0.9346130626847583,1.0767751557841305,0.0029769346084880244,-0.0026553384902844313,0.005647268508207182
2020-03-20,1.021070026170264,0.9483244485928842,1.0767095878265283,0.014608868879768977,0.0146706551144693,-6.089289602384529e-05
2020-03-23,0.992572126170264,0.9123117329810625,1.0879747462273046,-0.027909838962649203,-0.037975099835564796,0.01046257832951647
2020-03-24,1.011957626170264,0.933367788156303,1.084200289544169,0.019530570614346265,0.023079890802716996,-0.0034692502709499085
2020-03-25,1.037857826170264,0.9573532458448151,1.0840907791088208,0.025594154666355617,0.02569775601094082,-0.00010100572413074271
2020-03-26,1.040009226170264,0.9497813529607014,1.0949985730171479,0.0020729236180052624,-0.007909194351173765,0.01006169789332012
2020-03-27,1.037839726170264,0.9485026631944522,1.0941874666697662,-0.0020860391863916083,-0.0013462990847979972,-0.0007407373556175267
2020-03-30,1.0250891629688081,0.9335905564082628,1.0980072109047048,-0.012285676564441128,-0.015721734228944628,0.00349094131608374
2020-03-31,1.034125562968808,0.936127886798085,1.1046840688678898,0.008815233178184334,0.00271781925428205,0.006080887171663996
2020-04-01,1.035898562968808,0.9324655767358659,1.1109241872445452,0.0017144919954497073,-0.003912189898268692,0.005648780997675074
2020-04-02,1.060485262968808,0.9511647438053717,1.114933317151845,0.02373465981991152,0.02005346635418226,0.0036088240343779
2020-04-03,1.064145262968808,0.945593309823857,1.1253730878944506,0.003451250222708424,-0.00585748580127643,0.009363583078918492
2020-04-07,1.100444962968808,0.9717730347941733,1.1324094449707467,0.03411160230016841,0.027686030239779225,0.006252466095009401
2020-04-08,1.088079262968808,0.9706079568364234,1.1210285834821176,-0.01123699995558114,-0.001198919825961875,-0.01005012942904504
2020-04-09,1.096990862968808,0.9769902672550719,1.122826807733599,0.008190212150247955,0.006575580154371208,0.0016040842115692122
2020-04-10,1.0791183629688081,0.9622162767850976,1.1214925261650086,-0.016292296137846773,-0.015121942321373316,-0.001188323577064887
2020-04-13,1.073996762968808,0.955847332461567,1.1236070097124968,-0.00474609660603853,-0.00661903615350401,0.001885419205350125
2020-04-14,1.095586762968808,0.9752950008576576,1.1233388482514193,0.020102481445399834,0.02034599850376484,-0.00023866125679139483
2020-04-15,1.089691862968808,0.9691956061189982,1.1243260453194988,-0.005380587096567524,-0.006253897265233288,0.0008788061319309204
2020-04-16,1.096807362968808,0.9732388498920688,1.1269662766652224,0.0065298275978808995,0.004171752066913559,0.0023482790928084363
2020-04-17,1.0996294629688081,0.9783090553066739,1.1240103084031083,0.0025730133615819994,0.005209620860457287,-0.0026229429605125754
2020-04-20,1.104286662968808,0.9863487615199031,1.1195701825256714,0.004235244831860108,0.008217961562983822,-0.003950253698068895
2020-04-21,1.092351862968808,0.9775761477577262,1.117408465288708,-0.010807700935112186,-0.008894028263044529,-0.0019308456680104946
2020-04-22,1.108714262968808,0.9861170825378649,1.1243231484393594,0.014979056249815104,0.008736848581800238,0.006188142801356822
2020-04-23,1.101354762968808,0.9822587364139211,1.1212471033749098,-0.006637868967513283,-0.003912665333830279,-0.0027359083273517104
2020-04-24,1.096813162968808,0.9693871868156838,1.13145003140768,-0.004123648576011663,-0.013104031678282113,0.009099624874891354
2020-04-27,1.111714762968808,0.9707126579148445,1.145256275278047,0.013586270208195694,0.0013673288828117691,0.012202256827188451
2020-04-28,1.130575233000091,0.9681686444774635,1.1677461767110637,0.01696520605781715,-0.002620768789443506,0.019637440037214793
2020-04-29,1.122715933000091,0.9695876782424475,1.1579313126536592,-0.006951593994452332,0.0014656886205499653,-0.008404963555562972
2020-04-30,1.147154733000091,0.9860480243797575,1.1633862698743023,0.021767572082721953,0.016976645337683394,0.0047109506073739205
2020-05-06,1.172906333000091,0.9981443404611748,1.1750868942042696,0.022448235847533082,0.012267471545339914,0.010057385610397152
2020-05-07,1.1704984330000912,0.9960057652423606,1.1751924274406893,-0.0020529346054777298,-0.0021425510641337464,8.980887876486321e-05
2020-05-08,1.179804633000091,1.006395676513766,1.172306937055838,0.007950630037280249,0.01043157744059564,-0.0024553343924579307
2020-05-11,1.1710069330000912,1.0049187230032723,1.1652752667404307,-0.007456912571726759,-0.0014675674239877923,-0.0059981478341046834
2020-05-12,1.183571533000091,1.00603924731063,1.176466560488614,0.010729740060385184,0.0011150397357599928,0.00960399149248925
2020-05-13,1.194995333000091,1.0099800176877993,1.183187104766545,0.009651972594375557,0.003917113957237595,0.0057124821934078085
2020-05-14,1.189953633000091,1.000011138412598,1.1899403789531833,-0.004219012292995816,-0.009870372780269032,0.005707697590205507
2020-05-15,1.1910547896800532,1.0005480098998212,1.190402437359609,0.0009253778041635741,0.0005368655073936246,0.00038830382983734424
2020-05-18,1.1942329896800532,0.9995277313058453,1.194797255019461,0.0026683910996687654,-0.0010197197774428624,0.003691875555631441
2020-05-19,1.2137629296800532,1.0099800176877993,1.201769251295471,0.016353542540499033,0.010457225001950121,0.005835296529783651
2020-05-20,1.191457609680053,1.00243708467644,1.188560985914267,-0.018376998880563766,-0.007468398264579235,-0.010990683416942093
2020-05-21,1.1792681296800531,0.994025355482438,1.1863561861635912,-0.01023072906745992,-0.008391278936689783,-0.0018550160881982691
2020-05-22,1.1558356696800531,0.973530676302136,1.187261683494541,-0.019870341112633527,-0.020617863585939533,0.0007632592483697298
2020-05-25,1.1617357296800532,0.9738626009975563,1.1929154364178818,0.005104583769796056,0.00034094939532991475,0.0047620107697736724
2020-05-26,1.1853796096800533,0.9898105801553584,1.1975822783122796,0.020352201792495084,0.01637600534353223,0.003912131364828042
2020-05-27,1.1633304896800531,0.9831475817392408,1.1832714755012255,-0.018600893603991975,-0.006731589406805294,-0.011949744973866805
2020-05-28,1.1587930896800533,0.983279015007897,1.1784987495850776,-0.0039003533735694207,0.00013368620449005775,-0.0040335003547061765
2020-05-29,1.1693642888838691,0.988888319592245,1.1825038942375627,0.009122594273266227,0.005704692664780353,0.0033985141298582544
2020-06-01,1.202201108883869,1.0167699940075339,1.1823727253648295,0.028080915683975638,0.028194967887562372,-0.00011092468563733693
2020-06-02,1.1933645288838692,1.0189709443368968,1.1711467687240684,-0.0073503342616310086,0.0021646491756588393,-0.009494431324350128
2020-06-03,1.1927681288838692,1.0191380205258667,1.170369571992232,-0.0004997634717347488,0.00016396560657438997,-0.0006636202674095149
2020-06-04,1.1954006288838692,1.020033548898745,1.171922855061439,0.0022070509231859603,0.0008787115727626471,0.0013271731480193338
2020-06-05,1.2052477088838693,1.0229429022693401,1.1782160140219913,0.008237472661524636,0.0028522134137018984,0.005369943024297941
2020-06-08,1.1999795888838691,1.0244421326050295,1.1713493136332354,-0.004370985284741891,0.0014656051010895066,-0.005828048767827831
2020-06-09,1.221880048883869,1.0308467198488738,1.1853169102221148,0.018250693764191528,0.006251780398330853,0.011924364855395275
2020-06-10,1.2295810688838693,1.0302296517909453,1.1935019213884717,0.0063025990211025285,-0.0005986031153292215,0.006905335691889336
2020-06-11,1.2234195288838692,1.022983000554693,1.1959333910930028,-0.005011088862642565,-0.00703401540001769,0.002037256631897577
2020-06-12,1.223489873745341,1.0240567435291392,1.194748124531565,5.7498560233071316e-05,0.001049619567347726,-0.000991080749367268
2020-06-15,1.2096350337453412,1.017275677939483,1.1890926520483482,-0.011324033240739051,-0.006621767428909409,-0.004733610680857203
2020-06-16,1.2297279937453411,1.0343620028647997,1.1888758387677139,0.016610762287354586,0.016796159876667494,-0.00018233506048570547
2020-06-17,1.2397208512203413,1.0371933873472088,1.1952649007829963,0.008126071396134638,0.0027373245290982506,0.005374036385418446
2020-06-18,1.2490995491203412,1.0397886374825405,1.2013014030856972,0.007565169119134962,0.002502185385089506,0.005050346830017816
2020-06-19,1.2720247602453414,1.0509983359211577,1.2103014027424344,0.018353389960908295,0.010780747196619922,0.007491874756509365
2020-06-22,1.2809433313203413,1.0527893926669145,1.2167137513377388,0.007011318768103125,0.0017041480319635038,0.005298141918016919
2020-06-23,1.3108167626203413,1.0566900647587307,1.2404931269223527,0.02332143083114202,0.0037050830099409904,0.019543935916290334
2020-06-24,1.313888842845341,1.0577771738282946,1.2421225144140047,0.002343638190023256,0.0010287870642675667,0.001313499814137975
2020-06-29,1.3095143155703413,1.0517156496924684,1.2451220212927854,-0.0033294500511370506,-0.005730435753201535,0.0024148236940988443
2020-06-30,1.33901691267502,1.0676636288502708,1.2541561560141934,0.02252941930751584,0.015163774697529275,0.007255621992797279
2020-07-01,1.36656795480002,1.0803057271489895,1.2649826067353163,0.0205755744114986,0.011840900033592616,0.008632458302106683
2020-07-02,1.37467211402502,1.098492527238988,1.2514169008324498,0.005930300938591815,0.016834864087960533,-0.010724025635322376
2020-07-03,1.38299281955002,1.1157013747028828,1.2395725692444526,0.0060528655816238786,0.015665875768084092,-0.009464736795642081
2020-07-06,1.4340306420750202,1.1693773850125975,1.2263198009935619,0.03690389552536222,0.048109656873022155,-0.010691401681281576
2020-07-07,1.4787641273000198,1.1811039057957615,1.252018658175304,0.031194232474887063,0.01002800373383117,0.020956081081721756
2020-07-08,1.49315660255002,1.2037839415277891,1.2403858790930307,0.009732772782552246,0.019202405157357383,-0.009291218630261389
2020-07-09,1.51734036152502,1.2283218644811615,1.2352954102676816,0.016196398243626176,0.020383992597733158,-0.004103939678087198
2020-07-10,1.53135414422502,1.2147218626990155,1.26066237156749,0.009235754254843132,-0.011072017990895744,0.020535137659348557
2020-07-13,1.58369773805002,1.2483955116652594,1.2685865362792712,0.034181246723624215,0.027721283365579552,0.0062857152640547476
2020-07-14,1.5827045814500202,1.2364083520273024,1.2800824087405316,-0.0006271124698470354,-0.00960205281575155,0.009061953703984216
2020-07-15,1.5700827807250202,1.2131580295702578,1.2942112589249377,-0.00797483047242864,-0.01880472775755826,0.011037453595122315
2020-07-16,1.46469909735002,1.1536833616620294,1.269585005750566,-0.06711982620835888,-0.04902466657974991,-0.01902800103503044
2020-07-17,1.48841110695002,1.1590231166615057,1.284194495824463,0.016188997209666267,0.004628440676984091,0.01150729569719533
2020-07-20,1.50212728502502,1.194630394054761,1.2573991859746403,0.009215315587846273,0.030721800869528693,-0.020865460751426146
2020-07-21,1.5311960280500199,1.1998231220079438,1.2761847975454186,0.019351717603955043,0.00434672345440501,0.01494005386699615
2020-07-22,1.54774350857502,1.2074284301298515,1.2818511391259602,0.010806898804507359,0.006338691080715275,0.004440063532679561
2020-07-23,1.5533662570000197,1.2069405676580596,1.2870279603031014,0.003632868362133612,-0.0004040508402964882,0.004038550982348177
2020-07-24,1.4673280133000202,1.1515046881578623,1.274270116648332,-0.055388253293310985,-0.04593091075541911,-0.009912639078769492
2020-07-27,1.47758602275002,1.1547905198742694,1.2795273231987527,0.006990945008219063,0.0028535113666481315,0.004125661020952576
2020-07-28,1.4997933583843426,1.166343281420905,1.2858935977726986,0.01502947056374504,0.01000420539293434,0.004975489353389095
2020-07-29,1.5341909201343429,1.1962655130241457,1.2824836154107004,0.022934867365365097,0.025654738257494758,-0.002651838665271078
2020-07-30,1.5298341137593428,1.1922178138860362,1.2831834048619402,-0.002839807169904618,-0.0033836126629421814,0.0005456517672668415
2020-07-31,1.5421304789843429,1.2050559482464795,1.2797169137485713,0.008037711484145005,0.010768279261486047,-0.002701477513061934
2020-08-03,1.5525520343593429,1.2316878927682742,1.2605076687649435,0.006757894689860322,0.02210017266048747,-0.015010542392035586
2020-08-04,1.543565707784343,1.2280255827060549,1.2569491462734592,-0.005788100093346071,-0.0029734075358880396,-0.0028230867448596486
2020-08-05,1.552970820709343,1.2352410463870331,1.257220868146861,0.006093108234763944,0.005875662349865918,0.00021617570942100706
2020-08-06,1.5347721018593428,1.2331804400564048,1.2445640978453594,-0.011718648288373879,-0.0016681815558634572,-0.01006726075121367
2020-08-07,1.503743310134343,1.2185000122522538,1.2340937997652133,-0.02021719816734302,-0.011904525345438954,-0.008412823492396027
2020-08-10,1.5079384775843427,1.2233608155100166,1.2326195660890824,0.0027898162018256123,0.003989169642089951,-0.001194588025976051
2020-08-11,1.507251324128445,1.2062499860769842,1.249534790902166,-0.0004556906439567854,-0.013986739820417537,0.013722989053916335
2020-08-12,1.487988581178445,1.1948041532912894,1.2453828328931815,-0.012780047123951643,-0.009488773403363404,-0.0033228030457532753
2020-08-13,1.4807182236784449,1.1954969625548846,1.2385796618955993,-0.004886030438649103,0.0005798517369450806,-0.005462714611038533
2020-08-14,1.5079019076784448,1.209974671249752,1.2462260107651437,0.01835844495279426,0.01211020115344108,0.006173481694218941
2020-08-17,1.5330437561034451,1.2358024223819717,1.2405249644587601,0.016673397849670923,0.021345695695879963,-0.0045746487853221
2020-08-18,1.542479931978445,1.2404605065304513,1.2434736324598816,0.006155190181253545,0.0037692790239893803,0.00237695176284336
2020-08-19,1.528142216653445,1.2195804382742588,1.2530065001828088,-0.009295236215235425,-0.01683251352724946,0.007666320759909473
2020-08-20,1.505840413703445,1.2041626475561207,1.2505290848869852,-0.014594062455024592,-0.012641880956991036,-0.0019771767308965904
2020-08-21,1.523048111728445,1.213579061566462,1.2550052649742711,0.01142730522332025,0.007819885485945033,0.003579429012393165
2020-08-24,1.5446493955534448,1.2231714624958507,1.2628232777779385,0.014182929389200627,0.007904224152489148,0.006229466139990647
2020-08-25,1.5568981474517758,1.221424959400486,1.2746572234907911,0.007929794252075073,-0.001427848138151444,0.009371022787666439
2020-08-26,1.5416929664767758,1.2015495759606323,1.2830872710717747,-0.009766329929730366,-0.01627229187260848,0.0066135800477378215
2020-08-27,1.5708395913017759,1.211583058028902,1.2965182872871635,0.018905596288480764,0.008350452007149123,0.010467733971181614
2020-08-28,1.606922457351776,1.2344368529974583,1.3017453695179697,0.022970433295546044,0.01886275548102878,0.004031630160607591
2020-08-31,1.6020052558017759,1.230841373410827,1.3015529786445217,-0.0030600117183648967,-0.002912647640015531,-0.00014779455180180534
2020-09-01,1.616308880576776,1.2378117920146492,1.3057791911531955,0.008928575435816155,0.005663133165979106,0.0032470537719295756
2020-09-02,1.624133233376776,1.2396362639982,1.3101691847400927,0.004840877194962845,0.0014739494285971322,0.003361972389083867
2020-09-03,1.604810922301776,1.2301441087821927,1.304571481377489,-0.011896998767044864,-0.007657210015292848,-0.004272504213808315
2020-09-04,1.5762537949017759,1.221946237110072,1.2899534750642128,-0.017794699053419127,-0.006664155535595184,-0.011205216825559527
2020-09-07,1.534768046776776,1.1975731626631498,1.281565164138929,-0.026319205865946937,-0.019946110317066834,-0.006502801137743597
2020-09-08,1.52771654673907,1.204915604247745,1.2679033629852083,-0.004594505373313518,0.006131100640454523,-0.010660246966762599
2020-09-09,1.47682684171407,1.173641169355108,1.2583291045640093,-0.03331096016052504,-0.02595570576261408,-0.0075512524855656515
2020-09-10,1.47266669908907,1.1568800860776525,1.2729639975756495,-0.002816946785834107,-0.014281267320117474,0.011630417637610746
2020-09-11,1.5064959049640698,1.1710080486169432,1.2864949192649575,0.022971393252746886,0.012212123546175846,0.01062946141059573
2020-09-14,1.51714529911407,1.1812442497944962,1.2843620609184012,0.007068983138227791,0.008741358515548026,-0.0016578832256678444
2020-09-15,1.53209385531407,1.1889921295976582,1.2885651781669183,0.009853081447590561,0.006559083614172012,0.003272533015738155
2020-09-16,1.53141772456407,1.1801794175501283,1.2976143303219596,-0.00044131157347482297,-0.007411917899332043,0.007022657688076306
2020-09-17,1.53584328603907,1.1779695564906871,1.3038055844282868,0.0028898460583377528,-0.0018724789015797105,0.0047712590418071965
2020-09-18,1.55986348058907,1.200077077815178,1.2998027455277354,0.01563974317454475,0.018767481046243484,-0.003070119462869614
2020-09-21,1.55220557061407,1.192850475721602,1.3012574519661233,-0.004909346279526994,-0.0060217816231706855,0.0011191747697050225
2020-09-22,1.533577402503471,1.1777735204289623,1.3020987277290117,-0.012001096029586877,-0.012639434362902158,0.0006465098521566404
2020-09-23,1.5531939778784711,1.1832669855222913,1.3126318885613926,0.012791382647512561,0.004664279675202776,0.008089371879467011
2020-09-24,1.519075271503471,1.1567709296341921,1.3132031870682046,-0.021966803155909265,-0.022392288648536707,0.0004352313179274425
2020-09-25,1.517065064878471,1.1555635257085701,1.3128357127300594,-0.0013233094256155375,-0.0010437709789299365,-0.0002798305256672684
2020-09-28,1.516236556853471,1.1506113874675037,1.3177659923831526,-0.0005461255711312063,-0.004285474689095903,0.0037554429737751693
2020-09-29,1.530262666628471,1.1574949264530616,1.3220469754607826,0.009250607836621016,0.005982505527525328,0.0032486671399736267
2020-09-30,1.5404873914534711,1.1560246559901268,1.3325731276328658,0.006681679588725453,-0.0012702176306207402,0.007962010705719669
2020-10-09,1.593832424478471,1.1850045778875777,1.345001069379564,0.034628672276679984,0.02506860190852045,0.009326273724860945
2020-10-12,1.6451819118784712,1.2212044188310458,1.3471797894845996,0.03221762000280726,0.030548270967863278,0.0016198649611784965
2020-10-13,1.647787425378471,1.2251585553033322,1.3449585102644137,0.0015837236485445327,0.0032378989228283306,-0.0016488365083294765
2020-10-14,1.634509561378471,1.2169540005836528,1.343115319555676,-0.00805799570715271,-0.006696728912485961,-0.0013704442885568158
2020-10-15,1.630077872503471,1.2110328204465612,1.3460228698858792,-0.0027113263695212053,-0.004865574322654553,0.0021647808552769376
2020-10-16,1.623533543553471,1.208428659581151,1.3435079768103133,-0.004014733934121328,-0.0021503635751588535,-0.0018683880726180213
2020-10-19,1.596540561303471,1.1992416968703288,1.3312917366615724,-0.016626069943045163,-0.007602403863879337,-0.0090927931650574
2020-10-20,1.625682334428471,1.2102598146122605,1.3432506927855836,0.01825307407236032,0.00918757058788544,0.008982971797000916
2020-10-21,1.6094257890784711,1.2020084785596694,1.3389471187482784,-0.009999828998397242,-0.006817822051899403,-0.0032038502272279112
2020-10-22,1.600459721103471,1.197279108570563,1.3367473880123635,-0.005570973222775222,-0.003934556264339806,-0.0016428809660320454
2020-10-23,1.560217980003471,1.1796960104433756,1.3225593425691764,-0.02514386370951871,-0.014685880678382501,-0.010613856866616755
2020-10-26,1.566395693128471,1.1772967963697685,1.3305019583494164,0.003959519249346455,-0.0020337561985187547,0.0060054891486462925
2020-10-27,1.5911321904284712,1.18000343063108,1.348413190271417,0.015791985006416542,0.0022990245702336765,0.013462010942261626
2020-10-28,1.606352226306351,1.186465937620434,1.3538966230484772,0.009565538281128827,0.005476684915990182,0.004066581976965411
2020-10-29,1.6154895297063512,1.1911195664038743,1.3562782236746376,0.00568823154122966,0.003922260754298135,0.001759071250800437
2020-10-30,1.6014324093563512,1.1675662791241643,1.371598716055457,-0.00870146174983577,-0.019774074697488153,0.011295980510039216
2020-11-02,1.645484112906351,1.1733047892946489,1.4024353500641213,0.0275076882999421,0.0049149331160789345,0.022482256397371447
2020-11-03,1.6645562745813511,1.190428984822799,1.3982827164017082,0.011590608213964293,0.014594839878259158,-0.002961016108317116
2020-11-04,1.669258070281351,1.1943162908194975,1.3976683422244582,0.002824654096589496,0.0032654665219506995,-0.0004393776523470283
2020-11-05,1.7010563376813508,1.2138552941988918,1.4013666586213616,0.019049341720205115,0.01635999067381677,0.0026460615048469194
2020-11-06,1.6897863650813512,1.2082860878998969,1.39849856917441,-0.006625278863697903,-0.004588031477566257,-0.002046637423051778
2020-11-09,1.7378271827063507,1.2332650919921495,1.4091270352095664,0.028430113189300554,0.02067308755964259,0.0075999119837717455
2020-11-10,1.717774546231351,1.2239110530923576,1.4035125689004835,-0.01153891288762754,-0.007584775536524702,-0.0039843578107547906
2020-11-11,1.669985631797578,1.2086959814835028,1.3816424124682765,-0.027820248319907703,-0.012431517445987694,-0.015582444302112752
2020-11-12,1.6679860539225781,1.2107766369568074,1.3776166495208653,-0.0011973623227210517,0.0017214051384129014,-0.0029137517139613545
2020-11-13,1.6802664804725782,1.2035656286408687,1.3960738330239837,0.007362427594115983,-0.005955688353933675,0.013397909722953738
2020-11-16,1.6972791297725782,1.2155862035166194,1.396263897091337,0.010124970948188539,0.009987469390701165,0.0001361418449778995
2020-11-17,1.6881647664975785,1.2092038930979712,1.396096039827091,-0.005369984886470003,-0.005250397215914915,-0.0001202188673614657
2020-11-18,1.6753290178725782,1.2089499372907369,1.3857720375311813,-0.007603374314955391,-0.00021001901224748654,-0.007394908374060205
2020-11-19,1.6979750166475784,1.216209954622107,1.3961199792803558,0.013517344075945958,0.006005225781011259,0.007467275618874503
2020-11-20,1.703843873497578,1.2227236983094119,1.3934823344418552,0.0034563858669645064,0.005355772383337065,-0.0018892680268498552
2020-11-23,1.7147140447475784,1.2339757227159014,1.3895849109361753,0.006379793019231528,0.00920242604445054,-0.002796894807597927
2020-11-24,1.7215014107225783,1.2299257958952723,1.399679083460059,0.003958307798195726,-0.0032820149911179097,0.007264163884078911
2020-11-25,1.691848738846118,1.21153850437851,1.3964465287168033,-0.017224889675817256,-0.014949919400119582,-0.0023094970707604467
2020-11-26,1.6812518790961184,1.2101996671842314,1.3892351193649581,-0.006263479415557605,-0.0011050719308053347,-0.0051641142024047015
2020-11-27,1.691193938146118,1.2186492669810667,1.3877610104633928,0.00591348576237416,0.006981988200752687,-0.0010610938933354186
2020-11-30,1.6932541351211183,1.21419835730691,1.394544906877286,0.0012181908464374835,-0.003652330325675135,0.004888375132853673
2020-12-01,1.713612382846118,1.2364952316455669,1.3858625079900944,0.012023149569065472,0.018363452894230026,-0.006225972963920912
2020-12-02,1.7134667271461181,1.2376603096033165,1.3844402327931988,-8.499921070714844e-05,0.0009422421760569843,-0.0010262743877517133
2020-12-03,1.7181134445711181,1.23592271723803,1.3901463421682714,0.0027118807452650717,-0.00140393317278098,0.00412160036952991
2020-12-04,1.734281354996118,1.2396897283786703,1.3989640434177832,0.00941026943016321,0.003047934217973225,0.006343002158865074
2020-12-07,1.751240250821118,1.2323450591115557,1.421063230523806,0.00977863007991453,-0.005924602825192693,0.015796822806133592
2020-12-08,1.7632024957711183,1.230856967188464,1.4324999108536904,0.0068307275054873,-0.0012075286155360798,0.008047974280263936
2020-12-09,1.736623434096862,1.2116476608219702,1.4332742844720663,-0.015074310374448618,-0.015606448903946912,0.0005405749853863995
2020-12-10,1.751992872221862,1.2120375052629,1.4454939427322768,0.008850184687846818,0.0003217473639698376,0.008525694204240652
2020-12-11,1.7278298974218622,1.1966419913699577,1.443898768288903,-0.013791708392829616,-0.012702176150566236,-0.0011035497252644966
2020-12-14,1.755089126996862,1.207818274570781,1.4531069482456398,0.01577657014482381,0.009339705009038024,0.00637730300694761
2020-12-15,1.7589943250718623,1.2105315918796515,1.4530759352926808,0.002225071088943764,0.0022464615464066195,-2.1342512329547425e-05
2020-12-16,1.7564491702968623,1.207951935521957,1.4540720691323692,-0.0014469374566605797,-0.0021310111813678256,0.0006855346066190204
2020-12-17,1.7667361889468622,1.2215987186370147,1.4462492158784175,0.005856712977501788,0.011297455398472378,-0.0053799625341951485
2020-12-18,1.762406939421862,1.217557702546464,1.4474935649750906,-0.0024504221694700012,-0.003307973419503507,0.0008603974218353017
2020-12-21,1.8055418070218623,1.2337640928765394,1.463441688282737,0.024474976031443774,0.013310572711404678,0.011017750747597255
2020-12-22,1.7787011066968623,1.2107654985442093,1.469071516189983,-0.014865731837731433,-0.018640998279264687,0.00384697795089628
2020-12-23,1.7923431975833326,1.220921503151057,1.4680249245815578,0.007669692696039565,0.008388085569880355,-0.0007124170585919298
2020-12-24,1.7845044917333328,1.2107432217190133,1.4738917878885114,-0.004373440232076642,-0.008336556777626347,0.003996433036466351
2020-12-25,1.7926526230583328,1.2220442551409343,1.466929381253539,0.00456604696863816,0.009333963815940871,-0.004723824837199575
